trip_id,pickup_datetime,passenger_count,trip_distance,fare_amount,payment_type,dropoff_datetime
TRIP108622,2022-01-30 11:08:00,3,7.46,37.69,Cash,2022-01-30 11:35:00
TRIP108623,2022-01-25 13:30:00,1,1.75,5.68,Dispute,2022-01-25 13:54:00
TRIP108624,2022-01-14 21:39:00,1,2.26,18.22,Card,2022-01-14 22:27:00
TRIP108625,2022-01-05 10:19:00,2,1.12,26.2,No Charge,2022-01-05 10:33:00
TRIP108626,2022-01-09 08:23:00,1,4.1,10.29,Card,2022-01-09 09:09:00
TRIP108627,2022-01-15 13:08:00,1,1.3,20.83,Cash,2022-01-15 14:01:00
TRIP108628,2022-01-12 22:19:00,2,2.18,49.11,Card,2022-01-12 22:54:00
TRIP108629,2022-01-29 13:54:00,4,5.86,44.12,Cash,2022-01-29 14:34:00
TRIP108630,2022-01-22 19:50:00,1,11.27,32.08,Card,2022-01-22 19:57:00
TRIP108631,2022-01-18 12:38:00,1,4.4,13.95,Card,2022-01-18 12:52:00
TRIP108632,2022-01-17 04:51:00,1,0.56,29.97,Card,2022-01-17 05:48:00
TRIP108633,2022-01-02 09:42:00,3,3.79,47.91,Cash,2022-01-02 09:58:00
TRIP108634,2022-01-24 10:08:00,2,0.57,21.69,Card,2022-01-24 10:46:00
TRIP108635,2022-01-05 19:03:00,1,1.51,28.03,Card,2022-01-05 19:26:00
TRIP108636,2022-01-15 05:00:00,2,0.91,48.92,Cash,2022-01-15 05:13:00
TRIP108637,2022-01-15 06:45:00,1,5.64,6.87,Cash,2022-01-15 07:04:00
TRIP108638,2022-01-02 07:39:00,1,0.1,40.25,Dispute,2022-01-02 07:59:00
TRIP108639,2022-01-19 07:33:00,1,0.3,32.94,Card,2022-01-19 07:51:00
TRIP108640,2022-01-26 22:38:00,1,0.21,27.53,Card,2022-01-26 23:35:00
TRIP108641,2022-01-13 23:59:00,1,6.75,43.89,Card,2022-01-14 00:10:00
TRIP108642,2022-01-28 00:27:00,1,10.27,43.96,Card,2022-01-28 00:56:00
TRIP108643,2022-01-08 03:44:00,1,0.67,35.49,Cash,2022-01-08 04:43:00
TRIP108644,2022-01-03 02:34:00,1,33.0,32.23,Dispute,2022-01-03 03:32:00
TRIP108645,2022-01-18 00:38:00,2,2.05,15.33,Cash,2022-01-18 01:25:00
TRIP108646,2022-01-27 04:15:00,1,5.4,24.97,Card,2022-01-27 04:29:00
TRIP108647,2022-01-09 02:30:00,2,4.79,33.93,Dispute,2022-01-09 03:05:00
TRIP108648,2022-01-04 23:11:00,1,1.24,12.72,Cash,2022-01-04 23:55:00
TRIP108649,2022-01-08 11:29:00,5,0.16,6.09,Card,2022-01-08 12:05:00
TRIP108650,2022-01-01 06:44:00,2,4.96,30.99,Card,2022-01-01 06:51:00
TRIP108651,2022-01-24 03:20:00,3,7.37,29.88,Card,2022-01-24 03:37:00
TRIP108652,2022-01-02 22:24:00,4,3.68,16.56,Card,2022-01-02 22:43:00
TRIP108653,2022-01-19 22:56:00,2,0.45,27.86,Card,2022-01-19 23:45:00
TRIP108654,2022-01-12 05:09:00,2,3.03,20.16,Card,2022-01-12 05:32:00
TRIP108655,2022-01-13 18:39:00,2,0.8,22.55,Cash,2022-01-13 19:16:00
TRIP108656,2022-01-16 21:42:00,1,0.06,44.99,Card,2022-01-16 22:04:00
TRIP108657,2022-01-23 15:19:00,4,0.96,34.97,No Charge,2022-01-23 15:28:00
TRIP108658,2022-01-17 04:08:00,2,0.82,25.21,Card,2022-01-17 05:08:00
TRIP108659,2022-01-10 19:58:00,1,0.72,11.99,Cash,2022-01-10 20:12:00
TRIP108660,2022-01-03 00:15:00,4,5.43,24.55,Dispute,2022-01-03 00:42:00
TRIP108661,2022-01-15 12:30:00,1,0.05,19.81,Cash,2022-01-15 12:59:00
TRIP108662,2022-01-17 07:22:00,1,3.81,35.9,Card,2022-01-17 08:11:00
TRIP108663,2022-01-25 10:27:00,3,1.07,28.47,Card,2022-01-25 11:26:00
TRIP108664,2022-01-04 05:19:00,6,0.68,39.09,Card,2022-01-04 05:51:00
TRIP108665,2022-01-25 22:07:00,1,2.59,5.31,Cash,2022-01-25 22:31:00
TRIP108666,2022-01-16 18:17:00,1,0.12,10.81,Cash,2022-01-16 18:27:00
TRIP108667,2022-01-26 07:21:00,2,2.58,25.34,Card,2022-01-26 07:46:00
TRIP108668,2022-01-20 05:14:00,1,2.05,22.9,Card,2022-01-20 06:03:00
TRIP108669,2022-01-11 18:43:00,5,1.85,9.99,Card,2022-01-11 19:13:00
TRIP108670,2022-01-16 22:37:00,1,2.92,37.9,Card,2022-01-16 23:02:00
TRIP108671,2022-01-13 08:17:00,4,0.2,13.2,Card,2022-01-13 08:24:00
TRIP108672,2022-01-23 09:04:00,4,1.04,14.25,Card,2022-01-23 09:50:00
TRIP108673,2022-01-18 08:08:00,1,2.23,7.22,Card,2022-01-18 09:02:00
TRIP108674,2022-01-06 14:44:00,4,6.26,8.32,Card,2022-01-06 15:41:00
TRIP108675,2022-01-25 06:58:00,4,3.69,40.93,No Charge,2022-01-25 07:22:00
TRIP108676,2022-01-09 16:25:00,1,1.56,13.34,Card,2022-01-09 16:43:00
TRIP108677,2022-01-05 23:36:00,2,2.26,23.33,Card,2022-01-05 23:53:00
TRIP108678,2022-01-14 06:02:00,2,10.44,20.22,Cash,2022-01-14 06:50:00
TRIP108679,2022-01-23 18:35:00,2,5.64,34.55,Card,2022-01-23 19:31:00
TRIP108680,2022-01-12 02:03:00,1,3.64,21.39,Card,2022-01-12 02:38:00
TRIP108681,2022-01-05 09:26:00,6,1.85,13.05,Cash,2022-01-05 09:42:00
TRIP108682,2022-01-28 17:44:00,1,2.78,26.28,Card,2022-01-28 18:00:00
TRIP108683,2022-01-21 18:51:00,4,6.36,19.35,Card,2022-01-21 19:02:00
TRIP108684,2022-01-12 19:49:00,2,4.94,49.11,Card,2022-01-12 20:39:00
TRIP108685,2022-01-13 15:18:00,2,2.52,37.33,Card,2022-01-13 15:59:00
TRIP108686,2022-01-25 18:50:00,2,0.71,11.39,Cash,2022-01-25 19:47:00
TRIP108687,2022-01-01 13:39:00,2,7.43,41.42,No Charge,2022-01-01 14:16:00
TRIP108688,2022-01-20 12:52:00,3,5.27,45.48,Card,2022-01-20 13:32:00
TRIP108689,2022-01-25 12:36:00,1,0.03,23.41,Card,2022-01-25 13:01:00
TRIP108690,2022-01-21 17:35:00,2,1.14,18.46,Card,2022-01-21 18:18:00
TRIP108691,2022-01-03 15:11:00,1,1.37,23.64,Cash,2022-01-03 15:56:00
TRIP108692,2022-01-08 20:51:00,4,0.67,28.77,Cash,2022-01-08 21:23:00
TRIP108693,2022-01-30 13:05:00,3,5.1,32.22,Cash,2022-01-30 13:59:00
TRIP108694,2022-01-15 08:17:00,1,1.91,9.08,Cash,2022-01-15 08:38:00
TRIP108695,2022-01-19 17:28:00,2,0.61,45.02,Card,2022-01-19 17:46:00
TRIP108696,2022-01-11 21:01:00,1,2.5,15.13,Card,2022-01-11 21:30:00
TRIP108697,2022-01-28 20:31:00,1,1.05,3.5,Card,2022-01-28 20:52:00
TRIP108698,2022-01-26 09:25:00,2,2.87,11.65,Card,2022-01-26 10:22:00
TRIP108699,2022-01-15 23:17:00,2,2.81,7.2,Cash,2022-01-15 23:45:00
TRIP108700,2022-01-27 01:56:00,2,5.79,5.26,Cash,2022-01-27 02:14:00
TRIP108701,2022-01-10 18:03:00,1,4.67,8.64,Card,2022-01-10 18:59:00
TRIP108702,2022-01-13 09:20:00,3,3.75,18.54,Card,2022-01-13 09:34:00
TRIP108703,2022-01-03 23:40:00,2,3.05,4.49,Card,2022-01-04 00:21:00
TRIP108704,2022-01-02 18:25:00,3,0.8,4.42,Card,2022-01-02 18:43:00
TRIP108705,2022-01-12 08:56:00,4,3.45,17.92,Card,2022-01-12 09:11:00
TRIP108706,2022-01-07 08:11:00,2,2.12,3.71,Card,2022-01-07 08:33:00
TRIP108707,2022-01-30 05:33:00,2,0.27,24.48,Card,2022-01-30 05:39:00
TRIP108708,2022-01-17 23:18:00,1,2.25,35.66,Card,2022-01-17 23:49:00
TRIP108709,2022-01-19 03:39:00,3,1.08,17.72,Card,2022-01-19 04:34:00
TRIP108710,2022-01-06 13:29:00,2,0.93,5.02,Card,2022-01-06 14:14:00
TRIP108711,2022-01-10 04:19:00,2,0.27,17.59,Card,2022-01-10 05:11:00
TRIP108712,2022-01-03 22:00:00,1,3.88,10.64,Card,2022-01-03 22:49:00
TRIP108713,2022-01-30 09:08:00,2,3.52,11.67,Card,2022-01-30 10:04:00
TRIP108714,2022-01-09 08:03:00,1,1.43,43.63,Card,2022-01-09 08:42:00
TRIP108715,2022-01-14 01:54:00,1,0.87,15.56,Card,2022-01-14 02:18:00
TRIP108716,2022-01-26 18:43:00,1,5.38,21.36,Card,2022-01-26 19:25:00
TRIP108717,2022-01-12 15:02:00,6,1.83,11.87,Card,2022-01-12 15:22:00
TRIP108718,2022-01-12 10:30:00,3,0.85,21.18,No Charge,2022-01-12 11:03:00
TRIP108719,2022-01-23 17:34:00,3,1.4,10.01,Card,2022-01-23 18:28:00
TRIP108720,2022-01-06 13:42:00,3,0.05,14.46,No Charge,2022-01-06 13:57:00
TRIP108721,2022-01-17 08:08:00,1,0.96,34.46,Card,2022-01-17 08:39:00
TRIP108722,2022-01-16 05:54:00,1,4.61,9.2,No Charge,2022-01-16 06:01:00
TRIP108723,2022-01-17 21:21:00,2,1.65,25.26,Cash,2022-01-17 22:01:00
TRIP108724,2022-01-01 04:28:00,1,1.56,7.51,Card,2022-01-01 04:48:00
TRIP108725,2022-01-12 19:41:00,5,1.65,47.14,Card,2022-01-12 20:10:00
TRIP108726,2022-01-03 20:24:00,2,3.14,45.69,Card,2022-01-03 20:35:00
TRIP108727,2022-01-20 13:06:00,1,1.03,23.86,Card,2022-01-20 13:16:00
TRIP108728,2022-01-23 19:51:00,2,2.03,3.14,Card,2022-01-23 20:47:00
TRIP108729,2022-01-26 06:37:00,1,1.9,21.4,Card,2022-01-26 06:58:00
TRIP108730,2022-01-13 06:42:00,1,7.3,38.58,Card,2022-01-13 07:25:00
TRIP108731,2022-01-17 10:45:00,4,1.51,49.48,Card,2022-01-17 10:51:00
TRIP108732,2022-01-07 01:24:00,3,8.61,14.68,Cash,2022-01-07 02:07:00
TRIP108733,2022-01-11 23:23:00,1,4.38,47.36,Cash,2022-01-11 23:40:00
TRIP108734,2022-01-20 16:02:00,3,0.06,32.88,Card,2022-01-20 16:43:00
TRIP108735,2022-01-18 02:40:00,2,2.31,30.47,Card,2022-01-18 03:27:00
TRIP108736,2022-01-02 17:46:00,2,1.18,26.58,Card,2022-01-02 18:20:00
TRIP108737,2022-01-01 23:50:00,5,3.02,39.03,Cash,2022-01-02 00:40:00
TRIP108738,2022-01-27 20:39:00,4,1.48,34.59,Card,2022-01-27 21:32:00
TRIP108739,2022-01-21 04:36:00,2,7.29,24.08,No Charge,2022-01-21 05:07:00
TRIP108740,2022-01-15 21:55:00,1,7.81,17.62,Card,2022-01-15 22:35:00
TRIP108741,2022-01-27 20:08:00,2,0.94,17.24,Card,2022-01-27 20:38:00
TRIP108742,2022-01-15 08:58:00,4,4.08,46.99,Cash,2022-01-15 09:06:00
TRIP108743,2022-01-21 18:01:00,1,5.04,37.6,Cash,2022-01-21 18:43:00
TRIP108744,2022-01-13 07:59:00,4,3.82,22.83,Card,2022-01-13 08:32:00
TRIP108745,2022-01-06 10:58:00,2,0.14,30.94,Card,2022-01-06 11:18:00
TRIP108746,2022-01-20 00:09:00,1,0.37,46.5,Cash,2022-01-20 00:48:00
TRIP108747,2022-01-06 04:53:00,2,1.36,33.49,Card,2022-01-06 05:07:00
TRIP108748,2022-01-11 07:03:00,1,6.36,3.05,Card,2022-01-11 07:58:00
TRIP108749,2022-01-18 23:22:00,2,0.99,27.5,Cash,2022-01-18 23:52:00
TRIP108750,2022-01-05 15:18:00,6,3.27,22.86,Card,2022-01-05 16:10:00
TRIP108751,2022-01-17 22:16:00,2,2.16,21.59,Card,2022-01-17 23:12:00
TRIP108752,2022-01-04 05:21:00,1,0.05,13.27,Dispute,2022-01-04 05:46:00
TRIP108753,2022-01-10 22:25:00,3,3.45,18.57,Cash,2022-01-10 23:07:00
TRIP108754,2022-01-12 23:19:00,4,0.3,22.31,Dispute,2022-01-13 00:11:00
TRIP108755,2022-01-24 22:49:00,2,7.38,44.96,Cash,2022-01-24 23:30:00
TRIP108756,2022-01-14 01:03:00,2,0.53,5.22,Card,2022-01-14 01:40:00
TRIP108757,2022-01-04 17:21:00,3,6.23,48.08,Cash,2022-01-04 17:57:00
TRIP108758,2022-01-18 08:33:00,2,0.2,10.4,Cash,2022-01-18 09:22:00
TRIP108759,2022-01-04 09:53:00,2,9.49,30.74,Card,2022-01-04 10:31:00
TRIP108760,2022-01-22 03:23:00,2,5.65,29.52,Cash,2022-01-22 04:02:00
TRIP108761,2022-01-24 18:50:00,2,0.72,23.54,Dispute,2022-01-24 19:42:00
TRIP108762,2022-01-07 16:16:00,5,1.16,48.64,Card,2022-01-07 16:33:00
TRIP108763,2022-01-22 11:19:00,1,0.19,40.48,Cash,2022-01-22 12:01:00
TRIP108764,2022-01-08 22:50:00,4,1.68,46.57,Card,2022-01-08 23:44:00
TRIP108765,2022-01-04 07:55:00,2,7.04,9.41,Card,2022-01-04 08:26:00
TRIP108766,2022-01-11 17:44:00,2,0.86,42.64,Cash,2022-01-11 18:27:00
TRIP108767,2022-01-14 21:48:00,2,5.81,40.83,Cash,2022-01-14 22:44:00
TRIP108768,2022-01-28 15:55:00,1,5.68,38.34,Cash,2022-01-28 16:21:00
TRIP108769,2022-01-17 18:47:00,5,4.4,37.22,Card,2022-01-17 19:24:00
TRIP108770,2022-01-20 05:15:00,2,0.62,43.62,Card,2022-01-20 05:44:00
TRIP108771,2022-01-03 12:53:00,1,4.68,15.8,Card,2022-01-03 13:18:00
TRIP108772,2022-01-18 14:20:00,1,1.26,40.0,Card,2022-01-18 15:05:00
TRIP108773,2022-01-10 16:19:00,2,1.82,9.83,Card,2022-01-10 16:49:00
TRIP108774,2022-01-01 09:21:00,6,1.92,15.93,Card,2022-01-01 09:29:00
TRIP108775,2022-01-23 17:27:00,2,4.48,19.1,Cash,2022-01-23 18:17:00
TRIP108776,2022-01-05 13:24:00,1,0.26,15.41,Cash,2022-01-05 14:19:00
TRIP108777,2022-01-27 01:43:00,6,1.13,6.06,Card,2022-01-27 02:37:00
TRIP108778,2022-01-01 05:56:00,5,5.1,16.22,Cash,2022-01-01 06:55:00
TRIP108779,2022-01-06 01:42:00,6,3.0,44.98,Card,2022-01-06 02:16:00
TRIP108780,2022-01-01 20:30:00,4,0.64,20.8,Card,2022-01-01 20:58:00
TRIP108781,2022-01-30 03:04:00,4,0.58,49.47,Dispute,2022-01-30 03:16:00
TRIP108782,2022-01-16 21:57:00,1,1.77,18.76,Cash,2022-01-16 22:15:00
TRIP108783,2022-01-12 02:40:00,1,1.87,8.64,Card,2022-01-12 03:02:00
TRIP108784,2022-01-07 16:37:00,5,0.2,46.02,Dispute,2022-01-07 17:24:00
TRIP108785,2022-01-21 00:27:00,1,3.13,35.91,Cash,2022-01-21 00:57:00
TRIP108786,2022-01-02 13:42:00,2,0.04,37.49,No Charge,2022-01-02 14:05:00
TRIP108787,2022-01-08 16:14:00,2,0.64,14.03,Card,2022-01-08 17:14:00
TRIP108788,2022-01-21 03:48:00,3,3.64,3.61,Card,2022-01-21 04:25:00
TRIP108789,2022-01-09 20:44:00,1,5.69,8.84,Card,2022-01-09 21:17:00
TRIP108790,2022-01-01 20:51:00,4,3.04,44.18,Card,2022-01-01 21:44:00
TRIP108791,2022-01-10 02:23:00,1,2.68,38.79,Card,2022-01-10 03:07:00
TRIP108792,2022-01-07 04:04:00,2,1.4,32.52,Card,2022-01-07 04:18:00
TRIP108793,2022-01-19 08:44:00,4,1.01,39.08,Cash,2022-01-19 09:20:00
TRIP108794,2022-01-05 14:53:00,1,0.32,19.87,Card,2022-01-05 15:35:00
TRIP108795,2022-01-25 16:21:00,1,0.05,48.01,Card,2022-01-25 16:45:00
TRIP108796,2022-01-07 09:57:00,5,1.63,8.53,Cash,2022-01-07 10:55:00
TRIP108797,2022-01-08 12:51:00,2,2.06,37.82,Card,2022-01-08 13:37:00
TRIP108798,2022-01-12 04:39:00,2,8.77,37.15,Card,2022-01-12 04:59:00
TRIP108799,2022-01-26 04:40:00,1,0.13,7.68,Cash,2022-01-26 05:29:00
TRIP108800,2022-01-15 12:09:00,1,1.64,22.46,Cash,2022-01-15 12:37:00
TRIP108801,2022-01-27 23:55:00,5,0.55,29.2,Card,2022-01-28 00:22:00
TRIP108802,2022-01-07 15:12:00,1,1.5,42.15,Card,2022-01-07 15:33:00
TRIP108803,2022-01-25 16:18:00,2,3.57,19.73,Card,2022-01-25 16:46:00
TRIP108804,2022-01-01 14:41:00,1,2.29,11.04,Cash,2022-01-01 14:52:00
TRIP108805,2022-01-04 12:38:00,2,4.35,39.54,Cash,2022-01-04 13:37:00
TRIP108806,2022-01-13 16:55:00,3,4.16,29.23,Card,2022-01-13 17:17:00
TRIP108807,2022-01-13 07:40:00,1,4.29,19.9,Card,2022-01-13 07:59:00
TRIP108808,2022-01-06 18:53:00,4,6.24,31.57,Card,2022-01-06 19:12:00
TRIP108809,2022-01-10 18:31:00,4,0.58,18.28,Card,2022-01-10 19:28:00
TRIP108810,2022-01-21 20:32:00,2,4.28,20.61,Dispute,2022-01-21 21:16:00
TRIP108811,2022-01-17 01:04:00,1,8.09,28.33,Card,2022-01-17 01:47:00
TRIP108812,2022-01-24 08:27:00,2,13.55,35.66,Dispute,2022-01-24 09:17:00
TRIP108813,2022-01-17 00:25:00,1,7.4,49.37,No Charge,2022-01-17 01:01:00
TRIP108814,2022-01-09 03:09:00,1,0.02,25.75,Cash,2022-01-09 04:02:00
TRIP108815,2022-01-16 21:07:00,1,0.87,23.29,Card,2022-01-16 21:17:00
TRIP108816,2022-01-16 01:09:00,4,0.56,45.62,Cash,2022-01-16 01:14:00
TRIP108817,2022-01-21 22:01:00,6,2.66,37.66,Cash,2022-01-21 22:56:00
TRIP108818,2022-01-25 20:49:00,2,1.69,42.3,Dispute,2022-01-25 21:46:00
TRIP108819,2022-01-14 00:40:00,1,0.37,31.18,Cash,2022-01-14 01:01:00
TRIP108820,2022-01-23 02:56:00,3,4.15,14.27,Card,2022-01-23 03:41:00
TRIP108821,2022-01-05 10:08:00,6,4.27,5.76,Card,2022-01-05 10:39:00
TRIP108822,2022-01-17 22:00:00,5,0.98,43.21,Cash,2022-01-17 22:56:00
TRIP108823,2022-01-16 13:22:00,1,1.26,6.38,Card,2022-01-16 13:58:00
TRIP108824,2022-01-06 13:09:00,1,0.73,33.03,Dispute,2022-01-06 13:45:00
TRIP108825,2022-01-04 14:40:00,4,1.49,18.42,Card,2022-01-04 14:46:00
TRIP108826,2022-01-28 04:43:00,1,0.74,19.33,Card,2022-01-28 05:14:00
TRIP108827,2022-01-26 13:57:00,1,0.42,9.57,Card,2022-01-26 14:15:00
TRIP108828,2022-01-03 08:17:00,1,0.26,9.63,Dispute,2022-01-03 09:12:00
TRIP108829,2022-01-07 15:22:00,3,0.16,9.9,Cash,2022-01-07 16:04:00
TRIP108830,2022-01-09 09:24:00,1,1.36,48.48,Card,2022-01-09 10:04:00
TRIP108831,2022-01-15 12:59:00,6,0.1,46.83,Cash,2022-01-15 13:55:00
TRIP108832,2022-01-01 01:22:00,1,0.1,25.23,Cash,2022-01-01 01:44:00
TRIP108833,2022-01-16 22:09:00,3,0.42,23.14,Card,2022-01-16 23:05:00
TRIP108834,2022-01-22 05:34:00,1,9.24,43.61,Card,2022-01-22 06:04:00
TRIP108835,2022-01-09 12:19:00,1,2.24,12.78,Dispute,2022-01-09 13:10:00
TRIP108836,2022-01-26 02:41:00,4,3.27,25.51,Cash,2022-01-26 03:26:00
TRIP108837,2022-01-15 19:08:00,1,0.01,5.44,Cash,2022-01-15 19:50:00
TRIP108838,2022-01-30 05:10:00,1,6.58,13.67,Cash,2022-01-30 06:00:00
TRIP108839,2022-01-27 19:13:00,2,1.2,45.38,Cash,2022-01-27 19:36:00
TRIP108840,2022-01-14 09:00:00,4,2.68,5.27,Card,2022-01-14 09:15:00
TRIP108841,2022-01-06 14:28:00,1,9.95,25.61,No Charge,2022-01-06 14:40:00
TRIP108842,2022-01-14 01:29:00,6,2.63,13.47,Card,2022-01-14 02:26:00
TRIP108843,2022-01-28 11:49:00,4,4.77,8.17,Cash,2022-01-28 12:11:00
TRIP108844,2022-01-15 12:21:00,1,1.33,49.01,Cash,2022-01-15 12:49:00
TRIP108845,2022-01-13 07:35:00,1,5.09,30.04,Card,2022-01-13 08:02:00
TRIP108846,2022-01-13 05:25:00,2,8.49,29.59,Cash,2022-01-13 05:36:00
TRIP108847,2022-01-23 11:28:00,1,3.87,49.07,Cash,2022-01-23 11:48:00
TRIP108848,2022-01-14 15:38:00,1,0.42,44.79,Cash,2022-01-14 16:14:00
TRIP108849,2022-01-14 02:39:00,3,0.74,19.21,Cash,2022-01-14 03:18:00
TRIP108850,2022-01-29 12:10:00,1,0.0,16.78,Dispute,2022-01-29 12:37:00
TRIP108851,2022-01-07 08:58:00,1,1.94,30.6,Cash,2022-01-07 09:33:00
TRIP108852,2022-01-01 12:20:00,2,2.49,7.34,Card,2022-01-01 12:43:00
TRIP108853,2022-01-14 08:02:00,1,1.26,5.3,Cash,2022-01-14 08:43:00
TRIP108854,2022-01-13 19:36:00,3,0.29,19.45,Cash,2022-01-13 19:53:00
TRIP108855,2022-01-04 06:58:00,2,3.94,49.1,Card,2022-01-04 07:49:00
TRIP108856,2022-01-13 07:51:00,1,2.82,26.85,Cash,2022-01-13 08:09:00
TRIP108857,2022-01-07 00:30:00,1,1.2,10.71,Cash,2022-01-07 01:26:00
TRIP108858,2022-01-01 04:07:00,3,1.94,30.22,Dispute,2022-01-01 04:57:00
TRIP108859,2022-01-11 17:32:00,2,7.13,5.0,Card,2022-01-11 18:16:00
TRIP108860,2022-01-28 16:31:00,2,2.55,11.17,Card,2022-01-28 16:36:00
TRIP108861,2022-01-26 15:24:00,4,0.53,24.91,Card,2022-01-26 16:17:00
TRIP108862,2022-01-15 17:43:00,1,1.46,12.85,Card,2022-01-15 18:06:00
TRIP108863,2022-01-27 19:59:00,1,0.05,28.96,Dispute,2022-01-27 20:30:00
TRIP108864,2022-01-09 01:59:00,3,0.02,17.56,No Charge,2022-01-09 02:44:00
TRIP108865,2022-01-23 19:05:00,2,3.14,32.44,Dispute,2022-01-23 19:25:00
TRIP108866,2022-01-13 06:24:00,2,1.13,38.84,Cash,2022-01-13 06:30:00
TRIP108867,2022-01-15 05:59:00,3,2.98,49.02,Cash,2022-01-15 06:14:00
TRIP108868,2022-01-26 14:54:00,1,0.95,40.8,Card,2022-01-26 15:01:00
TRIP108869,2022-01-22 08:10:00,1,3.07,40.44,Cash,2022-01-22 08:48:00
TRIP108870,2022-01-03 16:20:00,1,0.92,40.8,Card,2022-01-03 16:42:00
TRIP108871,2022-01-17 14:51:00,2,0.01,4.63,Card,2022-01-17 15:12:00
TRIP108872,2022-01-11 19:06:00,1,5.42,14.42,Dispute,2022-01-11 19:11:00
TRIP108873,2022-01-26 02:43:00,2,1.57,9.47,Cash,2022-01-26 02:57:00
TRIP108874,2022-01-06 04:17:00,1,1.53,12.79,Cash,2022-01-06 04:48:00
TRIP108875,2022-01-03 07:40:00,2,1.41,8.51,Cash,2022-01-03 07:58:00
TRIP108876,2022-01-20 02:42:00,6,3.23,7.77,Card,2022-01-20 03:30:00
TRIP108877,2022-01-19 10:28:00,2,2.87,37.56,No Charge,2022-01-19 11:01:00
TRIP108878,2022-01-10 21:29:00,5,1.97,8.01,Card,2022-01-10 21:44:00
TRIP108879,2022-01-18 20:50:00,3,2.96,18.44,Card,2022-01-18 21:46:00
TRIP108880,2022-01-18 03:06:00,2,2.06,47.5,Cash,2022-01-18 03:44:00
TRIP108881,2022-01-07 23:37:00,5,1.4,5.12,Cash,2022-01-07 23:44:00
TRIP108882,2022-01-26 13:24:00,3,1.66,10.99,Card,2022-01-26 13:48:00
TRIP108883,2022-01-30 12:09:00,6,5.63,46.55,Card,2022-01-30 13:05:00
TRIP108884,2022-01-20 04:20:00,2,4.38,29.08,Cash,2022-01-20 04:29:00
TRIP108885,2022-01-24 09:53:00,2,0.18,19.34,Card,2022-01-24 10:35:00
TRIP108886,2022-01-10 06:12:00,3,0.34,34.96,Dispute,2022-01-10 06:33:00
TRIP108887,2022-01-23 16:24:00,3,0.09,15.58,Card,2022-01-23 17:03:00
TRIP108888,2022-01-26 20:24:00,1,7.29,6.44,Cash,2022-01-26 21:02:00
TRIP108889,2022-01-18 01:15:00,2,2.2,9.51,Card,2022-01-18 01:42:00
TRIP108890,2022-01-07 21:37:00,1,5.65,25.54,Card,2022-01-07 21:55:00
TRIP108891,2022-01-16 02:00:00,1,2.75,17.81,Card,2022-01-16 02:10:00
TRIP108892,2022-01-15 13:55:00,5,0.72,35.72,Cash,2022-01-15 14:46:00
TRIP108893,2022-01-06 11:25:00,1,5.1,17.22,Cash,2022-01-06 11:53:00
TRIP108894,2022-01-26 22:58:00,2,4.26,42.14,Card,2022-01-26 23:44:00
TRIP108895,2022-01-22 10:31:00,1,0.66,7.23,Cash,2022-01-22 10:52:00
TRIP108896,2022-01-26 16:05:00,1,0.57,36.4,No Charge,2022-01-26 16:31:00
TRIP108897,2022-01-29 13:55:00,2,1.48,46.11,Card,2022-01-29 14:32:00
TRIP108898,2022-01-27 02:58:00,1,3.35,46.53,Card,2022-01-27 03:05:00
TRIP108899,2022-01-06 21:43:00,2,3.35,15.03,No Charge,2022-01-06 22:35:00
TRIP108900,2022-01-10 12:35:00,1,0.66,40.57,Card,2022-01-10 13:02:00
TRIP108901,2022-01-06 12:57:00,2,0.6,25.09,Card,2022-01-06 13:02:00
TRIP108902,2022-01-04 00:16:00,2,12.53,14.13,Cash,2022-01-04 00:26:00
TRIP108903,2022-01-16 06:58:00,3,3.86,24.34,Cash,2022-01-16 07:11:00
TRIP108904,2022-01-28 07:09:00,5,8.64,6.55,Cash,2022-01-28 07:52:00
TRIP108905,2022-01-22 12:42:00,4,0.41,45.09,Card,2022-01-22 12:49:00
TRIP108906,2022-01-01 02:48:00,2,1.98,38.66,Card,2022-01-01 03:24:00
TRIP108907,2022-01-17 03:37:00,3,0.98,30.15,Card,2022-01-17 04:00:00
TRIP108908,2022-01-14 11:05:00,1,0.56,6.22,Card,2022-01-14 11:24:00
TRIP108909,2022-01-20 16:35:00,5,9.94,42.87,Card,2022-01-20 16:50:00
TRIP108910,2022-01-28 15:38:00,3,0.46,27.14,Card,2022-01-28 16:21:00
TRIP108911,2022-01-29 06:21:00,2,0.21,30.0,Card,2022-01-29 06:42:00
TRIP108912,2022-01-03 03:22:00,4,2.13,6.02,Card,2022-01-03 04:18:00
TRIP108913,2022-01-25 06:55:00,1,2.06,44.57,Card,2022-01-25 07:24:00
TRIP108914,2022-01-08 10:13:00,2,2.17,11.43,Card,2022-01-08 10:35:00
TRIP108915,2022-01-03 23:16:00,1,0.48,22.07,Card,2022-01-04 00:14:00
TRIP108916,2022-01-15 12:51:00,1,1.55,15.64,Card,2022-01-15 13:07:00
TRIP108917,2022-01-13 21:28:00,1,3.1,23.86,Card,2022-01-13 21:52:00
TRIP108918,2022-01-02 22:10:00,1,4.34,5.88,Cash,2022-01-02 22:54:00
TRIP108919,2022-01-29 20:59:00,1,4.77,21.35,Cash,2022-01-29 21:20:00
TRIP108920,2022-01-30 01:32:00,5,1.28,43.75,Card,2022-01-30 02:01:00
